api_wellNumber,productionYear,quarter,ownerName,county,township,wellName,wellNumber,oil,gas,brine,days
34013208360000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,FLUSHING,ANCHOR FLS BL     5H,5H,167,"82,434",487,87
34013208370000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,FLUSHING,ANCHOR FLS BL     3H,3H,443,"83,433",497,91
34013208440000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CHC DUTTON WHL BL     6H,6H,0,"1,17,096",548,91
34013213300000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,THEAKER E CLR BL     5H,5H,0,"5,04,743","5,106",88
34013208520000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CHC DUTTON WHL BL     4H,4H,0,"1,27,872",590,91
34013207350000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,RICHLAND  B     2H-34,2H-34,0,"53,699",429,85
34013208340000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,FLUSHING,ANCHOR FLS BL     7H,7H,140,"93,279",544,91
34013210240000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL S WHL BL     6H,6H,0,"1,49,792","1,132",26
34013207120000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBATROSS KKW BL     4H,4H,150,"7,099",150,10
34013207260000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WARREN,AXLE WRN BL     3H,3H,0,0,0,0
34013207270000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WARREN,AXLE WRN BL     5H,5H,7,"20,263",233,9
34013210980000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LORRAINE CLR BL     4H,4H,0,"1,78,304","1,834",85
34013210930000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SW CLR BL     4H,4H,0,"2,05,962","1,784",90
34013213290000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,THEAKER E CLR BL     3H,3H,0,"3,32,775","1,876",88
34013210590000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     6H,6H,0,"2,67,286","1,714",88
34013213100000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,R HOOVER WHL BL     1H,1H,0,"2,16,679",471,91
34013214150000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED NW RCH BL     1H,1H,0,"20,40,706","21,499",78
34013214410000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG NE WHL BL     5H,5H,0,"2,103",0,1
34013207250000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WARREN,AXLE WRN BL     9H,9H,0,"8,253",107,9
34013206790000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,LUDE # 1H-34,1H-34,0,"95,001",648,91
34013213110000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,R HOOVER WHL BL     3H,3H,0,"2,89,352",715,91
34013208100000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,BEDWAY N UNN BL     5H,5H,0,"1,17,317",358,76
34013213360000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SW UNN BL     4H,4H,0,"5,54,272",348,76
34013210800000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LORRAINE CLR BL     2H,2H,0,"1,78,229","1,293",85
34013208110000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,BEDWAY N UNN BL     3H,3H,0,"1,03,901",575,76
34013210820000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SEABRIGHT CLR BL     6H,6H,0,"1,87,471",719,83
34013213750000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,BANNOCK UNN BL     2H,2H,0,"7,71,462","3,552",91
34013213700000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SKYLINE E WHL BL     6H,6H,0,"5,18,705","1,787",76
34013212490000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NW WHL BL     1H,1H,0,"1,86,900","2,121",54
34013212460000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN SW WHL BL     4H,4H,0,"1,01,850","1,422",70
34013210870000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     4H,4H,0,"1,53,428","1,250",79
34013213850000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT W KKW BL     2H,2H,"13,453","11,59,053","9,475",91
34013214460000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS S CLR BL     6H,6H,0,"17,09,731","11,360",85
34013214450000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS S CLR BL     4H,4H,0,"18,62,554","12,362",85
34013214430000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG NW WHL BL     1H,1H,0,"7,553",0,1
34013211700000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BOROVICH W RCH BL     3H,3H,0,"1,89,258","7,688",75
34013214250000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,MATUSEK E WHL BL     6H,6H,0,"13,92,459","11,113",58
34013214350000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,HENDERSON W RCH BL     4H,4H,0,"30,42,348","22,591",91
34013211480000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SE UNN BL     10H,10H,0,"2,63,280",585,76
34013212980000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,BLAYNEY E WHL BL     5H-A,5H-A,0,"3,43,517","1,173",87
34013213830000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT S KKW BL     6H,6H,"9,537","13,72,400","11,574",91
34013214010000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SMITH NE CLR BL     5H,5H,0,"23,74,256","9,754",84
34013213820000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT E KKW BL     10H,10H,"17,090","17,95,851","10,761",91
34013212750000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,WHEELING VALLEY E WHL BL     6H,6H,0,"4,21,234","5,109",91
34013214020000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SMITH NE CLR BL     7H,7H,0,"24,16,220","10,544",84
34013214360000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,HENDERSON W RCH BL     2H,2H,0,"26,80,370","6,951",89
34013214420000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG NW WHL BL     3H,3H,0,"6,698",0,1
34013206600100,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CAPSTONE HOLDINGS     2H-9,2H-9,0,"49,499",227,91
34013209380000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,PEASE,FINNEY PES BL     1H,1H,0,"1,72,655","1,804",78
34013208640000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B E RCH BL     5H,5H,0,"74,116",271,81
34013209260000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG WHL BL     2H,2H,0,0,0,0
34013211930000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SE CLR BL     8H,8H,0,"2,37,052","1,929",90
34013213720000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SKYLINE W WHL BL     2H,2H,0,"3,88,065","1,325",76
34013208630000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B E RCH BL     7H,7H,0,"97,281",325,75
34013209010000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B W RCH BL     3H-A,3H-A,0,"55,495",84,68
34013210300000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,COLEMAN RCH BL     1H,1H,0,"1,41,841","2,081",88
34013209600000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NE WHL BL     1H,1H,0,"2,31,386","3,913",81
34013212480000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NW WHL BL     3H,3H,0,"1,43,521","1,578",58
34013206200000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD GAS UNIT A     1H-17,1H-17,0,0,0,0
34013213710000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SKYLINE E WHL BL     4H,4H,0,"5,23,972","1,796",76
34013214120000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,CROWIE RCH BL     1H,1H,0,"7,81,342","3,432",91
34013210230000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL SW WHL BL     4H,4H,0,"86,641",92,26
34013213380000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SE UNN BL     8H,8H,0,"2,65,117",819,76
34013208320000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CHC DUTTON WHL BL     9H,9H,0,"1,17,764",544,91
34013210310000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,ROSS SE RCH BL     11H,11H,0,"2,65,520",901,91
34013210990000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,EARLEY- ROSE CLR BL     8H,8H,0,"5,13,407","3,520",90
34013213020000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED E RCH BL     9H,9H,0,"26,34,609","14,505",78
34013213370000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SE UNN BL     6H,6H,0,"2,88,135",679,76
34013209370000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,EMERSYN W RCH BL     1H,1H,0,"1,28,439",859,91
34013210830000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SEABRIGHT CLR BL     4H,4H,0,"89,189",886,78
34013209570000,2020,2,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CRAVAT N WHL BL     3H-A,3H-A,0,"1,99,075",442,91
34059244050000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,CASTON LND GR     8H,8H,"4,505","33,906",757,91
34059243690000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM MDS GR     1H,1H,"6,481","41,014",28,91
34059245020000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER W LND GR     6H,6H,"8,861","1,27,657","2,015",91
34059244660000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER E LND GR     9H,9H,"3,003","85,371","2,240",60
34059244070000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,CASTON LND GR     4H,4H,"4,693","41,754","2,834",91
34059244830000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BETTS LND GR     4H,4H,"2,851","87,201","1,296",60
34059244410000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     5H,5H,"12,962","77,027","2,339",91
34059244320000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,DONNA E LND GR     8H,8H,"1,145","49,847",303,60
34059245000000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER W LND GR     2H,2H,"10,641","90,762","1,994",91
34059245260000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM SE MDS GR     10H,10H,"49,442","1,80,699","15,002",84
34059245530000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,THOMAS NE LND GR     5H,5H,"67,793","1,89,315","11,714",60
34059245070000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GIL NW LND GR     1H,1H,"1,952","9,908","1,826",14
34059244290000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,DONNA W LND GR     4H,4H,"1,412","50,945",310,60
34059244190000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH E RCH GR     4H,4H,"16,095","1,14,679","3,120",57
34059245510000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,THOMAS NW LND GR     1H,1H,"46,893","1,42,597","7,741",60
34059244060000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,CASTON LAND GR     6H,6H,"3,381","29,294","1,843",91
34059245500000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,THOMAS S LND GR     6H,6H,"50,454","2,83,463","6,946",67
34059243450000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,COAD OXF GR     6H (4),6H (4),56,"17,464",26,30
34059245440000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MILLWOOD,WATSON W ML GR     5H,5H,"27,922","1,69,682","3,004",56
34059245380000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GINGERICH S LND GR     4H,4H,"25,967","1,78,018","5,936",58
34059243440000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAWSON LND GR     4H,4H,"5,045","46,031","2,330",85
34059243200000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH W RCH GR     1H,1H,"12,357","77,291","3,037",52
34059243410000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM MDS GR     5H,5H,"5,132","28,696",244,91
34059245540000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GILCHER N LND GR     1H,1H,"54,218","2,36,517","6,009",91
34059244460000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,J BAR J OXF GR     6H,6H,80,"14,792",180,30
34059243350000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHUGERT DADDY WLS GR     3H,3H,"5,086","35,790",410,91
34059244200000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH E RCH GR     3H,3H,"12,332","93,073","2,735",57
34059244330000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,DONNA W LND GR     6H,6H,"1,237","44,340",265,60
34059244480000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,J BAR J OXF GR     2H,2H,149,"21,365",189,30
34059245290000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BLACK RACER W LND GR     3H,3H,"35,495","2,25,153","4,745",91
34059243860000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER     2H,2H,"3,829","27,937","2,288",91
34059245090000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GIL NE LND GR     5H,5H,"10,545","87,183","1,950",91
34059244840000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BETTS LND GR     6H,6H,"2,680","71,127","1,041",60
34059244650000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER E LND GR     7H,7H,"2,161","43,609","1,098",59
34059244540000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,EGGLESTON WLS GR     2H,2H,"14,013","76,971",308,79
34059244530000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,EGGLESTON WLS GR     4H,4H,"20,297","85,702",796,91
34059244740000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER E LND GR     11H,11H,"3,608","89,789","2,357",60
34059244020000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH W RCH GR     14H,14H,"19,263","89,229","3,300",51
34059244670000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHIPMAN WLS GR     2H,2H,"11,062","57,281",291,90
34059245250000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM SE MDS GR     8H,8H,"43,684","2,12,673","12,365",91
34059245030000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER E LND GR     10H,10H,"8,471","1,26,038","1,980",91
34059242210000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     3H,3H,945,"28,117",425,91
34059244260000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,COAD OXF GR     4H (2),4H (2),46,"18,913",0,30
34059242350000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     1H,1H,497,"20,377",308,91
34059245100000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GIL NE LND GR     7H,7H,"14,082","1,06,002","1,282",91
34059244270000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,COAD OXF GR     8H (6),8H (6),94,"24,902",300,30
34059245050000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER E LND GR     12H,12H,"11,928","1,48,998","2,502",91
34059245580000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MONROE,WALDO E MNR GR     6H,6H,"20,743","1,52,359","4,921",90
34059242730100,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR     1-H,1-H,"5,800","45,154","1,382",47
34059244390000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     1H,1H,"9,911","51,171","1,030",91
34059243140000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHUGERT DADDY E WLS GR     5H,5H,"7,783","36,940",391,91
34059244920000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER W LND GR     1H,1H,"3,735","36,712",960,58
34059244310000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,DONNA E LND GR     10H,10H,"2,352","62,878",399,60
34059245220000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR E RCH GR     6H,6H,"11,831","78,357","1,610",47
34059245430000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MILLWOOD,WATSON W MLW GR     3H,3H,"16,381","1,34,793","2,987",56
34059243790000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAKE LND GR     4H,4H,"2,085","28,353",0,91
34059243340000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHUGERT DADDY WLS GR     1H,1H,"6,208","31,019",733,91
34059244010000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH W RCH GR     8H,8H,"17,813","1,05,504","2,993",53
34059244930000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER W LND GR     3H,3H,"5,289","84,562","2,221",60
34059244900000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER W LND GR     5H,5H,"3,004","62,939","1,622",59
34059244820000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BETTS LND GR     2H,2H,"2,204","50,756",711,60
34059244690000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHIPMAN WLS GR     6H,6H,"6,424","35,683","2,759",90
34059244680000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHIPMAN WLS GR     4H,4H,"11,681","71,393",620,90
34059243910000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAWSON LND GR     2H,2H,"2,043","16,688",744,44
34059244440000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     3H,3H,"11,465","63,224","1,533",91
34059244430000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     2H,2H,"13,549","77,768","1,800",91
34059244420000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     4H,4H,"11,001","67,715","1,733",91
34059244400000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER LND GR     6H,6H,"13,922","69,173",1,91
34059244280000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,DONNA W LND GR     2H,2H,"2,726","49,164",315,60
34059245010000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER W LND GR     4H,4H,"8,231","1,10,638","2,109",91
34059244130000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,J BAR J OXF GR     4H,4H,100,"12,416",166,30
34059245310000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WASHINGTON,MILLER FARMS E WSG GR     6H,6H,"25,062","1,11,919","3,867",91
34059244000000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR E RCH GR     2H,2H,"12,016","57,730","1,785",47
34059243770000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,CASTON LND GR     2H,2H,"11,493","48,294","4,244",82
34059243990000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR C RCH GR     11H,11H,"7,905","62,781","2,114",45
34059244470000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,COAD OXF GR     2H,2H,59,"14,892",28,30
34059243460100,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAKE WEST LND GR     2H,2H,"2,826","30,209",586,91
34059245520000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,THOMAS NW LND GR     3H,3H,"68,143","1,98,255","8,572",62
34059245610000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GILCHER S LND GR     2H,2H,"60,025","3,91,107","8,644",91
34059245630000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,TARPLEY OXF GR     5H,5H,"41,941","1,97,277","7,591",59
34059243680000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER     1H,1H,"3,911","31,929",343,91
34059243130100,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WASHINGTON,BROWN     1-H,1-H,"2,428","32,484",312,91
34059242340000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     5H,5H,813,"21,301",322,91
34059244210000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH E RCH GR     2H,2H,"19,148","1,36,540","3,019",57
34059245370000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GINGERICH S LND GR     2H,2H,"21,838","1,59,796","3,278",58
34059245480000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,THOMAS S LND GR     2H,2H,"53,175","2,90,468","8,750",67
34059245590000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GILCHER S LND GR     6H,6H,"30,902","2,31,492","10,715",91
34059245600000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GILCHER S LND GR     4H,4H,"41,778","3,08,015","7,653",91
34059245640000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,TARPLEY OXF GR     3H,3H,"40,727","2,12,446","5,095",59
34059245040000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER E LND GR     8H,8H,"7,746","1,04,706","1,911",91
34059245490000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,THOMAS S LND GR     4H,4H,"48,359","2,71,521","10,942",67
34059245460000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER LND GR     3H,3H,"18,723","1,17,839","5,040",91
34059245470000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER LND GR     5H,5H,"15,073","92,109","1,430",91
34059245650000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,TARPLEY OXF GR     1H,1H,"52,861","2,51,113","7,753",59
34059242500000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS E OXF GR     7H,7H,0,"29,361",443,91
34059243700000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM MDS GR     3H,3H,"5,218","33,845",526,91
34059243780000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAKE E LND GR     6H,6H,"3,463","29,994",36,91
34059243920000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAWSON LND GR     6H,6H,"6,757","62,381","1,528",85
34059243970000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR C RCH GR     3H,3H,"12,674","70,696","1,874",47
34059243980000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR C RCH GR     4H,4H,"12,914","57,582","1,925",45
34059245080000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GIL NE LND GR     3H,3H,"15,936","1,03,517","7,312",91
34059245300000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,WASHINGTON,MILLER FARMS E WSG GR     8H,8H,"26,498","1,16,592","2,814",91
34059245420000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MILLWOOD,WATSON W MLW GR     1H,1H,"21,576","1,42,935","3,807",56
34059245390000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GINGERICH S LND GR     6H,6H,"38,873","2,16,577","5,164",58
34059245230000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM SE MDS GR     6H,6H,"32,043","1,91,766","5,483",91
34059245240000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM SW MDS GR     4H,4H,"38,239","2,01,501","3,627",91
34059245280000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BLACK RACER W LND GR     1H,1H,"25,084","2,02,241","5,446",91
34059245110000,2020,2,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BLACK RACER W LND GR     9H,9H,"24,261","1,61,484","4,750",91
34067213940000,2020,2,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,RH CONOTTON E MRF HR     8H,8H,476,"28,445",443,29
34067215360000,2020,2,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,SHERWOOD MRF HR     3H,3H,"13,309","3,44,498","2,171",91
